platformId;programId;programUrl;programTitle
DE;6697;endlichzuhause.de;Endlichzuhause.de - der Geschirr-Shop
DE;6708;centercourt.de;CenterCourt.de Tennisversand
DE;6712;snipster.de;snipster.de - Cool bleiben. Clever bieten.
DE;6740;meinfoto.de;meinfoto.de, meinXXL.de
DE;6745;personalnovel.de;PersonalNOVEL - personalisierte Bücher und Romane
DE;6767;computeruniverse.net;computeruniverse - über 130.000 Produkte online
UK;6792;brittanyferries.co.uk;Brittany Ferries
DE;6843;deichmann.com;DEICHMANN
DE;6856;mcsim.de;McSIM
DE;6870;fly.de;fly.de – Das unabhängige Flug-Vergleichsportal
DE;6873;fashionforhome.de;FASHION FOR HOME – Exklusive Designermöbel
DE;6907;otelo.de;otelo
DE;6922;hellomobil.de;helloMobil
DE;6927;koffer-arena.de;Koffer-Arena.de
DE;6942;medipolis-intensivshop.de;Medipolis-Intensivshop.de
DE;6953;moebel.de;moebel.de  - Mach's Dir schön
DE;6954;toma-versand.com;Toma-Versand - Ihr Rad- und Triathlon Fachhändler
DE;6958;edumero.de;edumero.de - einfach spielend lernen
FR;6975;weborama.fr;BforBank
DE;6995;tickets1a.de;Tickets1a.de - ihr Spezialist für Sportreisen
DE;7041;vinexus.de;Vinexus.de - Weinselektion
DE;7042;keller-sports.de;keller-sports.de - Sportartikel online bestellen
DE;7064;contactlinsen-man.de;contactlinsen-man.de
DE;7075;gravis.de;Gravis - Digitale Ideen erleben.
DE;7084;puma.com;PUMA Online Shop
DE;7085;handtuch-welt.de;Handtuch-Welt.de
DE;7086;da-direkt.de;DA Direkt
DE;7090;atlasformen.de;Atlas for Men - Outdoor-Bekleidung und Accessoires
DE;7111;hitenergie.de;Hitenergie - Stromtarife zu Hitpreisen!
DE;7112;Evita-Shoes.com;Evita - Shoes made in Italy
DE;7144;medpets.de;Medpets Tierapotheke Online
DE;7151;goneo.de;goneo - Hosting, Server, Blogs, E-Mail und Domains
DE;7163;buerostuhl24.com;buerostuhl24.com - Bürostühle und Büromöbel
DE;7207;handyservice.de;handyservice.de
DE;7210;xtend-adventure.com;Xtend-Adventure Outdoor Shop
DE;7216;doorout.com;Doorout - Outdoor erleben
DE;7270;mirapodo.de;mirapodo - Schöner Schuhe shoppen
DE;7282;bodendirect.de;Boden Mode
FR;7284;arbreabulles.com;Arbre à bulles
DE;7305;home24.de;Home24.de
DE;7317;apo-discounter.de;Apo-discounter.de
DE;7351;24mobile.de;24service.de Handy Online Shop
DE;7352;etoro.com;eToro - Social Trading Plattform
DE;7401;mietwagen-check.de;MietwagenCheck - Mietwagen Preisvergleich
NL;7406;notebookplus.nl;Notebook plus
DE;7412;holidaycheck.de;HolidayCheck.de - Hotels und Reisen mit Bewertung
NL;7414;premiertrip.eu;Premiertrip Sports Travel
DE;7417;wirkaufens.de;WIRKAUFENS.de - Der Elektronikankauf im Internet
UK;7418;partybagsandsupplies.co.uk;Party Bags and Supplies
FR;7429;lacoshop.com;Lacoshop
DE;7446;discountlens.de;discountlens.de - Kontaktlinsen online
DE;7448;ace-online.de;ACE – Auto Club Europa
DE;7449;parfuemerie-pieper.de;Parfümerie Pieper
UK;7506;holidayfrancedirect.co.uk;Holiday France Direct
DE;7514;radbag.de;radbag.de - Originelle Geschenke und Gadgets
DE;7515;my.onvista.de;my.onvista.de - Börse - Kurse - Finanzen - Aktien
DE;7520;adlermode.com;Adler Modemärkte
FR;7537;swarovski.com;Swarovski FR
DE;7538;dokteronline.com;Dokteronline.com - Arzneimittel online bestellen
FR;7541;alchimiste-games.fr;L´alchimiste
DE;7558;lascana.de;LASCANA - It´s a woman´s world
DE;7563;spartoo.de;Spartoo.de
DE;7573;basler-beauty.de;Basler - beauty.de
DE;7577;dexer.de;dexer.de - Heiße Unterwäsche für coole Männer
DE;7591;drovita.de;drovita.de - Drogerie.Parfüm.Kosmetik
DE;7623;puzzle.de;Puzzle.de
FR;7624;morinfrance.com;Morin
DE;7666;hairshop24.com;Hairshop24 - Versand für Haar. Styling & Beauty
DE;7672;hut.de;HUT.de - PREMIUM HEADWEAR
DE;7703;runnerspoint.de;RUNNERS POINT
DE;7704;sp24.com;SP24.com
DE;7706;bavaria-lederhosen.com;Bavaria Lederhosen
DE;7713;sidestep-shoes.de;SIDESTEP
DE;7717;comtech.de;Comtech.de - Marken, Technik, günstig
DE;7723;reyerlooks.com;REYERlooks - Designermode im Fashion Online Shop
DE;7761;ikarus.de;ikarus...design online
DE;7766;pharao24.de;Pharao24.de - Möbel Online Shop
DE;7768;fressnapf.de;Fressnapf-Online-Shop
DE;7774;zalando-lounge.de;Zalando Lounge
UK;7777;uswitch.com;uSwitch
DE;7781;sport-tec.de;Sport-Tec Physio & Fitness
FR;7799;camif.fr;Camif
UK;7828;aspinallfoundation.org;The Aspinall Foundation - Adopt an animal
NL;7881;zonzoo.nl;Zonzoo - verkoop je oude mobiel
DE;7892;unlimited-outdoor.de;unlimited-outdoor
DE;7905;modestern.de;Modestern.de
DE;7931;woodbrass.com;Woodbrass.com, Musikinstrumente zum besten Preis
DE;7932;happy-size.de;happy-size.de – Mode in großen Größen!
DE;7933;lebkuchen-schmidt.com;Nürnberger Lebkuchen andere feine Spezialitäten
DE;7954;meinbildkalender.de;meinbildkalender.de
DE;7964;smatch.com;smatch.com - Mode, Wohnen und Lifestyle
DE;7977;hitseller.de;hitseller.de - Elektronik, Spielwaren, Heimwerken
FR;7980;mecacroquer.com;Mec à Croquer
DE;7997;toysrus.de;ToysRUs DE
FR;8005;auchandirect.fr;AuchanDirect.fr
DE;8037;onlinefotoservice.de;OnlineFotoservice.de: CEWE FOTOBUCH & Fotoprodukte
DE;8040;galeria-kaufhof.de;Galeria Kaufhof
DE;8047;lieferando.de;Lieferando.de - Einfach Essen online bestellen!
DE;8057;kiddinx-shop.de;Kiddinx-Shop.de - Hörspiele für Kinder
DE;8061;trendfabrik.de;trendfabrik.de -  Multibrand Fashion Online Store
DE;8063;netcologne.de;NetCologne
UK;8068;concerngifts.org;Concern Worldwide Gifts
DE;8069;wandtattoos.de;Wandtattoos.de
DE;8072;lotty.de;Lotty.de Gewinnspiel
DE;8086;walbusch.de;Walbusch - bequeme Herrenmode
DE;8095;fambooks.net;FamBooks - Fotobücher, Kalender & Karten gestalten
FR;8101;wolfordshop.fr;Wolford
DE;8115;plutosport.de;Plutosport.de - Der günstige Online Sportshop
DE;8120;deutschlandsim.de;DeutschlandSIM
DE;8121;discoplus.de;discoPLUS
DE;8124;freenetmobile.de;freenetmobile.de
NL;8150;sylconia.nl;Sylconia
DE;8159;beamershop24.de;Beamershop24
FR;8197;cmonsite.fr;CmonSite - un site internet facile à créer
DE;8200;lacoste.com;LACOSTE - Online Shop (Deutschland)
DE;8235;allvendo.de;allvendo.de - Vollsortimenter Kaffee  & Espresso
DE;8266;www-de.scoyo.com;scoyo - Die Online Lernplattform für Kinder
DE;8299;oboy.de;OBOY - Your Online Shop for Fashion & Underwear
DE;8309;alexanderseidel-shop.com;Alexander Seidel Shop
DE;8325;ambienteundobjectonline.de;ambienteundobject - Kaufen, Staunen, Entdecken
DE;8329;aohostels.com;A&O HOTELS and HOSTELS
DE;8342;phonex.de;Phonex
DE;8343;shop.marcopolo.de;MarcoPolo & Kompass.de – MAIRDUMONT Online-Shops
NL;8350;horloge-bandjes.nl;Horloge-bandjes
DE;8356;seidensticker.com;Seidensticker.com Online-Shop
NL;8374;superfood.nl;Superfood.nl
DE;8402;obi.de;OBI - Mehr Baumarkt!
DE;8414;tapir-store.de;tapir store - Outdoor Shop
DE;8415;hoffmann-group.com;Hoffmann Group - Qualitätswerkzeuge
FR;8416;mer-evasion.com;Mer Evasion
NL;8418;pasfoto.nu;Pasfoto.nu
UK;8448;waytostay.com;Way to Stay
DE;8472;street-one.de;Street-One.de – Fashion
DE;8476;emp.de;EMP - Europas großer Rock-Mailorder
DE;8495;secret.de;Secret DE - Lebe Deine Phantasie
DE;8519;woody-moebel.de;Woody Möbel
DE;8522;Roller.com;4Taktershop.de Motorroller Ersatzteile
DE;8526;serverway.de;serverway.de - Webhosting, Domains, Server
DE;8532;fitreisen.de;FIT Reisen – Wellness-, Kur- und Ayurveda-Reisen
DE;8533;travelantis.de;Travelantis.de - Entdecke Deinen Urlaub!
FR;8547;tout-savoir-sur-la-loi-pinel.com;Loi Pinel 2017
DE;8566;warehouse-one.de;Warehouse-One.de - Sports & Style
FR;8583;buttinette.fr;Buttinette
UK;8585;mynametags.com;My Nametags
DE;8605;my-pebbles.com;My-Pebbles.com - Personalisierte Edelsteine
DE;8624;viaprinto.de;viaprinto.de - Online Druckerei
DE;8625;reifen-pneus-online.de;Reifen-Pneus-online.de - REIFEN ONLINE kaufen
FR;8630;king-jouet.com;King Jouet
DE;8637;kunert.de;kunert.de - Hochwertige und innovative Strümpfe
DE;8638;vistano.com;Vistano Lebensberatung
DE;8652;fyve.de;FYVE - Irre günstig telefonieren und surfen!
DE;8653;cecil.de;CECIL.de – Mode und Accessoires
DE;8663;pro-manschettenknoepfe.de;Deutschlands größter Manschettenknöpfe-Anbieter
DE;8668;badmoebeldirekt.de;Badmöbel, exklusiv und preiswert
DE;8669;mustang-jeans.com;MUSTANG Store GmbH
FR;8671;tryba.com;Tryba promotion
DE;8686;meet2cheat.de;meet2cheat - Der organisierte Seitensprung
FR;8687;oxito.com;Oxito
DE;8689;babymarkt.de;babymarkt.de – Ihr Fachmarkt für Babyausstattung
DE;8696;ChinaTours.de;China Tours
DE;8698;bigsim.de;Bigsim.de - Nur Schweigen ist günstiger
DE;8705;nkd.com;NKD Schön. Günstig.
DE;8714;datingcafe.de;DatingCafe.de
DE;8730;debitel-light.de;debitel-light.de - Der günstige Handytarif
NL;8751;daiteshop.com;Daite
FR;8768;shop.protest.eu;Protest Sportswear
DE;8779;smartmobil.de;smartmobil.de – Wechsel dich smart!
DE;8788;mobil.org;mobil.org - Mobil in Deutschland e.V.
DE;8792;lodenfrey.com;LODENFREY
UK;8805;surewise.com;Surewise.com
UK;8808;partybritain.com;Party Britain
FR;8833;store.oregonscientific.com;Oregon Scientific
DE;8838;lloydstore.de;LLOYD Markenshop für Männer und Frauen
FR;8845;senkys.com;Senkys
FR;8850;easycartouche.fr;Easy Cartouche
DE;8882;body-attack.de;Body Attack Sports Nutrition GmbH & Co. KG
DE;8898;geburtstagsfee.de;geburtstagsfee.de alles für die Geburtstagsparty
DE;8900;german-dream-nails.com;German Dream Nails
FR;8901;lachaiselongue.fr;La chaise longue
FR;8926;alterego-design.fr;Alterego Design
DE;8928;voelkner.de;voelkner.de - Technik, Werkzeuge und mehr
DE;8931;digitalo.de;digitalo.de - Computer und Consumer Electronics
DE;8932;smdv.de;smdv.de - Spielwaren, Modellbau, Modelleisenbahn
DE;8939;dergepflegtemann.de;dergepflegtemann.de
FR;8943;monbento.com;Monbento
FR;8944;inkstock.fr;Inkstock
DE;8948;reichelt.de;reichelt elektronik – Elektronik und PC-Technik
DE;8957;clickandprint.de;clickandprint.de - Gedrucktes online!
DE;8961;lampenundleuchten.de;lampenundleuchten.de - Riesenauswahl an Lampen
DE;8962;jockey.de;JOCKEY International - since 1876
FR;8965;mutuelle-land.com;Mutuelle Land
DE;8975;discount24.de;discount24 - Runter mit den Preisen
DE;9000;hq-patronen.de;HQ-Patronen GmbH - Toner und Druckerpatronen
DE;9003;atrendo.de;atrendo - Einfach mein Stil.
DE;9012;delife.eu;DeLife.eu - Deluxe Lifestyle mit trendigen Möbeln
DE;9031;prioenergie.de;prioenergie.de - 100% Ökostrom
DE;9032;extraenergie.com;Extraenergie.com - 100% Ökostrom
NL;9040;toysrus.nl;"Toys""R""Us NL"
FR;9042;logitech.com;Logitech
DE;9067;maciag-offroad.de;Maciag Offroad - Motocross, Enduro, Mountainbike
DE;9069;flaconi.de;Flaconi Online-Beauty-Shop
UK;9072;proaudiocentre.com;Pro Audio Centre
FR;9075;plantiashop.com;Plantiashop
UK;9077;igo4.com;iGO4
DE;9101;konsolenkost.de;Konsolenkost - Games von Retro bis heute!
DE;9111;pyroweb.de;PYROWEB.de - Feuerwerk und Partyartikel
DE;9113;yourdecoshop.com;YOUR DECO SHOP - Mach dich einzigartig!
FR;9116;hugoboss.com;Hugo Boss
FR;9121;yakarouler.com;Yakarouler.com
DE;9127;hallhuber.com;HALLHUBER Online Shop
DE;9128;store.fraas.com;FRAAS - The Scarf Company
DE;9129;daniel-hechter.de;Daniel Hechter Onlineshop
DE;9130;printplanet.de;Printplanet - die Internetdruckerei
DE;9138;thalia.de;Thalia.de - Bücher, Medien und mehr
DE;9141;de.allyouneed.com;Allyouneed.com - Shopping by DHL
FR;9144;devis-energie-renouvelable.eu;devis-energie-renouvelable
DE;9180;kl-ruppert.de;K&L Ruppert
DE;9181;erstenachhilfe.de;ErsteNachhilfe.de
DE;9190;easycosmetic.de;easyCOSMETIC - beauty for less
FR;9203;polytrans.fr;Polytrans
DE;9207;limango-outlet.de;limango Outlet Shop - Topmarken bis -80%
DE;9211;hoodboyz.de;Hoodboyz Hip Hop - Streetware online
NL;9213;repeatcashmere.com;Repeat Cashmere NL
DE;9219;dealclub.de;DealClub - Das schnapp´ ich mir!
UK;9223;cellarviewines.com;Cellar Vie Wines
DE;9226;cacher-shop.de;Geocaching Shop - Cacher-shop.de
DE;9228;hellweg.de;Hellweg - Die Profi-Baumärkte
DE;9231;schiesser.com;schiesser.com - Unterwäsche und Sportwäsche
DE;9236;disneystore.de;DisneyStore
NL;9242;dutchdesignersoutlet.com;Dutch Designers Outlet
NL;9256;topparfumerie.nl;TopParfumerie
DE;9259;design-bestseller.de;design-bestseller.de - hochwertige Designer-Möbel
FR;9261;jardin-concept.com;Jardin Concept
FR;9263;la-route-des-plaisirs.com;La route des Plaisirs
DE;9280;gruenspar.de;Grünspar - Grünsparen statt schwarzärgern
DE;9298;torenda.de;torenda.de - Taschen und Accessoires
DE;9307;poetschke.de;Pötschke - Garten und Pflanzen Versand
DE;9309;travelbird.de;TravelBird -  jeden Tag das beste Urlaubsangebot
DE;9323;vivara.de;Vivara Naturschutzprodukte
FR;9324;popgom.fr;POPGOM.FR
DE;9333;formulare.avery-zweckform.com;AVERY Zweckform Formular Portal
DE;9345;fashionesta.com;fashionesta.com - Designer Outlet Store
DE;9365;magasino.com;Magasino – ausgewählte Produkte aus Frankreich
DE;9366;shop.vorwerk.de;Vorwerk - Der Online Shop
DE;9374;vivara.at;Vivara Naturschutzprodukte .AT
DE;9376;cosmetrix.de;Cosmetrix - simply and beautiful
DE;9384;roland-schuhe.de/DE;ROLAND SCHUHE
DE;9387;leonardo.de;Leonardo.de Onlineshop
DE;9389;iubh-fernstudium.de;IUBH Hochschule - Studiengänge & Zertifikatskurse
UK;9405;letts.co.uk;Charles Letts & Co
DE;9408;chateaudirect.de;ChateauDirect - Erlesene Weine aus aller Welt
DE;9410;trends4gents.de;Trends4Gents.de - Exclusive Herrenmode
UK;9415;thomascook.com;Thomas Cook UK
FR;9417;thomascook.fr;Thomas Cook FR
DE;9419;usa-reisen-experte.de;USA Reisen Experten – Mein Nordamerika Urlaub
FR;9424;vivara.fr;Vivara
NL;9425;vanharen.nl;vanHaren
DE;9426;hirmer.de;HIRMER Onlineshop
FR;9430;popgom.be;Popgom.be
FR;9437;Mesmateriaux.com;Mesmateriaux.com
NL;9443;miysu.nl;Miysu
DE;9444;reifenchampion.de;ReifenChampion
DE;9451;fashion5.de;FASHION5 ist DER Onlineshop für Young Fashion!
DE;9455;pralinenbote.de;pralinenbote.de - Online Shop vom Pralinenclub
FR;9456;vinyz.com;Vinyz.com
DE;9486;getdigital.de;getdigital.de - Gadgets, Geschenke und T-Shirts
FR;9491;webdealauto.com;Webdealauto
DE;9496;demmelhuber.net;Demmelhuber Holz & Raum
DE;9507;bigfishgames.de;Big Fish Games
FR;9513;paraforme.fr;Paraforme
DE;9514;activeshoeworld.de;ActiveShoeWorld - camel active
FR;9515;stefanie-renoma.com;Stefanie Renoma
NL;9517;bobshop.com;BobShop - bike o' bello
DE;9520;vamos-schuhe.de;Vamos Schuhe -  Der Weiten- und Markenspezialist
DE;9551;schlemmerblock.de;Schlemmerblock.de - Ihr Gutscheinbuch
DE;9561;delinat.com;delinat.com - Wein aus gesunder Natur
UK;9566;bobshop.com;Bob Shop
DE;9582;sayfresh.de;saymo.de - Ihr Lebensmittel Online Shop
DE;9584;albertoshop.de;Alberto Shop - Männermode online
FR;9587;microsoft.entelechargement.com;MICROSOFT téléchargement
FR;9600;myefox.fr;Myefox.fr
DE;9603;yalook.com;Fashion Brands auf Yalook
DE;9610;finebuy.de;FineBuy - Marktplatz für Garten, Möbel & Haushalt
DE;9631;condozone.de;condozone-Europas Nr.1 für Kondome und Gleitmittel
DE;9633;dred.com;DrEd.com  - Ihr Arzt im Netz.
FR;9643;webself.net;Webself.net
FR;9644;les-castels.com;Les Castels
DE;9646;westwing.de;Westwing Home and Living
DE;9653;bench.de;Bench.
DE;9660;paintballsports.de;Paintball Onlineshop - Paintballshop Hannover
DE;9662;unterwaesche-online.de;unterwäsche-online.de - für Damen und Herren
FR;9668;montagne-vacances.com;Montagne Vacances
DE;9670;danato.com;danato.com - Der Geschenke-Shop
DE;9690;teilehaber.de;teilehaber.de - Günstige KFZ Ersatzteile
DE;9695;urbanara.de;URBANARA
DE;9700;my-supps.de;MySupps
DE;9704;schmuckado.de;Schmuckado - individueller Schmuck mit Gravur
FR;9707;voyages.carrefour.fr;Carrefour Voyages
UK;9711;gratispoints.com;Gratis Points
DE;9714;a-n-a.com;ana alcazar Online Shop - Elegante Kleider online
DE;9722;myposter.de;myposter.de
UK;9723;holidaytransfers.com;Holiday Transfers
UK;9724;holidaytaxis.com;Holiday Taxis
FR;9740;lacoste.com;Lacoste
UK;9744;visiondirect.co.uk;Vision Direct
UK;9745;contabo.com;Contabo
FR;9747;jettours.com;Jet tours
DE;9766;akademie-fuer-fernstudien.de;HAF Hamburger Akademie für Fernstudien
DE;9769;butlers.com/de/;Butlers - Wohnaccessoirs und Dekoideen
DE;9785;lederoase.de;Lederoase.de - Moderne Taschen, Reisegepäck & Co.
DE;9786;stilwahl.de;stilwahl.de - Markentaschen & Reisegepäck
DE;9798;ssl.delti.com;tirendo.de - Reifenhandel
DE;9806;point-rouge.de;point-rouge.de Online Parfümerie und Beautyportal
UK;9809;b-europe.com;SNCB B-Europe.co.uk - London To Europe By Train
DE;9815;shave-lab.com;SHAVE-LAB - Shave in style
DE;9816;langenscheidt.de;Langenscheidt Verlag ... weil Sprachen verbinden
FR;9826;madeindesign.com;Madeindesign
DE;9839;drivefti.de;driveFTI - Mietwagen online weltweit
DE;9840;fti.de;FTI – Ihr Reiseveranstalter für Urlaub & Reisen!
DE;9841;5vorflug.de;5vorFlug – Der Last-Minute Tipp!
DE;9846;nu3.de;Nu3.de - Die Nährstoffexperten
DE;9851;guiders.de;guiders.de - der Guide ist die Tour
DE;9853;saturn.de;SATURN - Soo! muss Technik
UK;9874;heylandandwhittle.co.uk;Heyland & Whittle
DE;9881;tui.com;TUI.com - Zeit für neue Ziele
DE;9883;greenpeace-energy.de;Greenpeace Energy eG
DE;9892;sparda-m.de;Sparda-Bank München
DE;9902;elektroshopping.de;Electroshopping.de - Heim & Gartenartikel
FR;9903;tabouf.com;Tabouf.com
DE;9905;rollomeister.de;Rollomeister.de - Markisen, Plissees und Rollos
DE;9916;alpenwelt-versand.com;Alpenwelt Versand
UK;9923;solvari.co.uk;Solvari
FR;9929;spainpromo.com;SPAINPROMO
DE;9930;rhomberg-reisen.com;Rhomberg - Die Reisemaßschneiderei
UK;9936;myparasol.co.uk;Parasol Group
DE;9939;remix-energie.de;r.e.mix - ein Produkt der BayWa r.e.
DE;9940;swk.de;SWK.de - Stadtwerke Krefeld
FR;9941;shirtinator.fr;Shirtinator.fr
DE;9949;urlaubsbox.com;Urlaubsbox.com - Kurzurlaube, die glücklich machen
DE;9951;geschenke24.de;Geschenke24.de - Geschenke und Geschenkideen
DE;9959;drucker.de;drucker.de -Drucker, Tinte, Toner & Druckerzubehör
DE;9965;dessous-strumpfhosen-shop.de;Strumpfmode24 - Dessous & Strumpfhosen Shop
DE;9968;alsa-hundewelt.de;alsa hundewelt - naturgesund füttern
DE;9969;my-spexx.de;my-Spexx der günstige Online-Optiker
DE;9987;moebel-ideal.de;Möbel Ideal - Möbel online kaufen
DE;10008;ooge.com;ooge.de - Individuelle Kunstdrucke & Poster
DE;10009;muenchenticket.de;München Ticket
DE;10010;roller.de;ROLLER Möbel online Shop
NL;10029;spaonline.com;SpaOnline.com
DE;10035;linsenplatz.de;LinsenPlatz.de
DE;10036;angelplatz.de;AngelPlatz.de
DE;10037;brillenplatz.de;BrillenPlatz.de
DE;10038;carinokarten.de;carinokarten.de - Exklusive Hochzeitskarten & mehr
DE;10039;futterplatz.de;FutterPlatz.de
DE;10041;landal.de;Landal GreenParks
DE;10042;kofferprofi.de;Kofferprofi.de
UK;10043;holidayautos.co.uk;Holiday Autos
DE;10058;hundeland.de;Hundeland.de
UK;10061;aspinallfoundation.org;Port Lympe and Howletts animal parks
UK;10079;forallmyeternity.com;For All My Eternity
DE;10088;gametwist.com;GameTwist.com Online-Gaming Multiplayer-Plattform
FR;10093;dispositif-censi-bouvard.com;Loi Censi-Bouvard
DE;10104;coffeecircle.com;Coffee Circle - Webshop für Kaffee und Zubehör
DE;10105;fashioncode.de;fashioncode.de Mode-Trends & Brands
DE;10109;sanetta.de;sanetta.de - der Kindermode Spezialist
NL;10112;intergard.eu;Intergard NL
NL;10113;intergard.eu;Intergard BE
UK;10118;onacademy.co.uk;Optimum Nutrition
NL;10125;tafelstore.nl;Tafelstore
NL;10126;designtuinmeubels.nl;DesignTuinmeubels
DE;10131;equiva.de;Equiva.de - Reitsportartikel und Reitbekleidung
DE;10158;bit-electronix.eu;bit-electronix.eu
FR;10167;maismoinscher.com;Maismoinscher
DE;10175;airfield-onlineshop.com;AirFIeld Online Shop - Mode aus Leidenschaft
FR;10189;olibodi.com;Olibodi
DE;10192;gorillasports.de;Gorillasports - Bodybuilding und Kraftsport
DE;10200;wall-art.de;K&L Wall Art
FR;10211;tirendo.fr;Tirendo - Vente de pneus en ligne
DE;10216;elfen.de;Elfen.de
FR;10234;fr.moodbyme.com;MOOD BY ME fr
DE;10236;mytime.de;myTime.de - Wir bringen Lebensmittel.
DE;10247;caseable.com;caseable - einzigartige Cases für Smartphone & Co
DE;10254;hawesko.de;Hawesko.de - Hanseatisches Wein & Sekt Kontor
DE;10260;tvino.de;TVINO.de - Bessere Weine für alle!
DE;10270;moebel-eins.de;moebel-eins.de
DE;10272;qiero.com;Qiero ! - für klasse Frauen. Mode, Lifestyle, ...
DE;10286;spar-mit.com;Spar mit! Reisen - Kurzurlaub mit dem Auto
DE;10287;kronjuwelen.com;kronjuwelen.com - Schmuck zum Selbermachen
DE;10288;micsbodyshop.de;Mic's Body Shop
DE;10290;byebye.de;byebye.de - Urlaub zum besten Preis
UK;10294;specialistpaintsonline.co.uk;Specialist Paints Online
UK;10295;explorerinsurance.co.uk;Explorer Travel Insurance
UK;10297;worldrainbowhotels.com;World Rainbow Hotels
FR;10305;vapoteuse.fr;Vapoteuse
DE;10309;livingcrafts.de;Living Crafts - Organic Textiles
DE;10310;olimar.de;OLIMAR Reisen Partnerprogramm
DE;10313;outletcity.com;OUTLETCITY METZINGEN Online Shop –Designermode
DE;10317;engelhorn.de;engelhorn.de - Marken-Mode & Sport-Markenprodukte
DE;10319;sport-schuster.de;Sporthaus Schuster
DE;10323;shop.protest.eu;Protest Sportswear
DE;10337;bugatti-fashion.com;bugatti Fashion
DE;10338;egt.de;EGT Unternehmensgruppe
DE;10339;drive-now.com;DriveNow GmbH & Co. KG
DE;10340;prettynailshop24.de;prettynailshop24.de
DE;10342;alltours.de;alltours
DE;10359;bettwaren-shop.de;Bettwaren-Shop.de  ...macht Ihr BettFein
DE;10360;lotto24.de;LOTTO24 - Ihr Lotto-Kiosk im Internet.
DE;10371;lotto.de;Lotto.de - Spielen beim Original
DE;10380;shopping24.de;Shopping24 - einfach mehr drin.
DE;10381;ital-design.de;Ital-Design.de - Schuhonline Shop
DE;10394;peterzahlt.de;PeterZahlt - Kostengünstig telefonieren
DE;10399;dasbeste-shop.de;Der Readers Digest Shop
FR;10404;edelices.com;Edélices
UK;10406;corel.com;Corel
DE;10412;schulranzen.net;Schulranzen.net
DE;10420;gustini.de;Gustini - köstlich italienisch (DE und AT)
DE;10421;tom-garten.de;TOM GARTEN Profi-Saatgut und Pflanzenversand
NL;10432;sierkussen.nl;Sierkussen
UK;10437;private-diamond-club.com;Private Diamond Club UK
DE;10443;moreboards.com;MOREBOARDS.com
DE;10456;pimp-die-brille.de;Pimp die Brille
DE;10462;skiset.de;SKISET : Skiverleih und Snowboardverleih
DE;10464;shoepassion.com;SHOEPASSION.com - Herrenschuhe aus Leidenschaft
DE;10465;skoobe.de;Skoobe - E-Books ausleihen statt kaufen
UK;10471;thomascooksport.com;Thomas Cook Sport
DE;10472;yachtico.com;Yachtico.com
FR;10480;stores-et-rideaux.com;Stores et Rideaux
FR;10488;couette-castex.com;Castex couettes naturelles
UK;10489;presents.practicalaction.org;Practical Presents
DE;10491;bhcosmetics.de;BH Cosmetics
UK;10500;taxido.net;Taxido.net
NL;10526;tickettribune.nl;Tickettribune.nl
DE;10530;monoqi.com;MONOQI
DE;10548;intergardshop.de;Intergard Gartenprodukte
DE;10550;monsterzeug.de;Monsterzeug - Orginelle Geschenke und Gadgets
DE;10555;amoonic.de;amoonic.de  – Finest jewelry
FR;10575;direct-optic.fr;Direct Optic
DE;10579;uhr24.de;Uhren und Schmuck - uhr24.de
DE;10581;coldseason.de;coldseason.de - Premium Wintermode
DE;10583;terrific.de;terrific.de - Ausrüstung für den Outdoor-Sport
NL;10595;datona.nl;Datona.nl
DE;10612;doggy-dinner.de;Doggy Dinner (Schecker)
DE;10613;promobo.de;promobo.de - Design Shop
NL;10635;parkfly.nl;Parkfly.nl
DE;10638;jt.de;JT Touristik
NL;10639;4alltickets.nl;4alltickets.nl
NL;10640;4alltickets.com;4alltickets.eu
NL;10641;4alltickets.de;4alltickets.de
NL;10647;rang1tickets.nl;Rang1tickets.nl
DE;10657;tausendkind.de;tausendkind DE
DE;10664;payvip.de;payVIP MasterCard Gold
DE;10665;allyouneedfresh.de;AllYouNeedfresh.de - Supermarkt
FR;10666;universducuir.com;Univers du cuir
DE;10669;tamaris.com;Tamaris
DE;10679;ludwigbeck.de;Ludwigbeck.de - Beauty Online
DE;10681;outdoor-broker.de;Outdoor Broker
DE;10685;decathlon.de;DECATHLON.de - Sport for all - all for sport
NL;10688;Onedayfashiondeals.nl;Onedayfashiondeals
DE;10689;odlo.com;ODLO Webshop Deutschland
NL;10699;zooplus.nl;Zooplus.nl
NL;10712;smartphonecases.nl;Smartphonecases.nl
NL;10714;mob-com.nl;Mob-com.nl
NL;10717;koopjenu.nl;Koopjenu.nl
DE;10718;loberon.de;LOBERON - Coming Home: Möbel, Accessoires...
DE;10730;bringmirbio.de;bringmirbio.de bundesweiter Bio-Lieferservice.
DE;10731;verticalextreme.de;VerticalExtreme.de - Ausrüstung für Bergsteiger
NL;10734;wolkyshop.com;Wolkyshop
DE;10737;gartenxxl.de;Gartenxxl.de - Ihr Gartenfachmarkt im Internet
DE;10740;vinosion.de;Vinosion.de
NL;10744;dezwerver.nl;Dezwerver.nl
NL;10754;sky-park.nl;Sky-park.nl
DE;10755;reifen-popgom.at;Reifen POPGOM AT
NL;10757;visumplus.nl;Visumplus.nl
NL;10759;hoedshop.nl;Hoedshop.nl
DE;10765;shirtcity.at;T-Shirts online gestalten bei Shirtcity.at
DE;10769;bti.de;BTI - Wir verstehen Ihr Handwerk
